id,name,location,state,phone,hookups,accommodations,pricePerNight,horseFeePerNight,maxRigLength,stallCount,paddockCount,hasWashRack,hasDumpStation,hasWifi,hasBathhouse,pullThroughAvailable,description,verified,notes
ridb-233023,FOX CREEK CABIN (AK),"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Fox Creek Cabin is a rustic cabin on the Eastern Kenai Peninsula of south-central Alaska. The cabin can be accessed by hiking, biking, skiing, horseback, and snowmobile. The trail is open to snowmobiles every other year. Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Hiking, horseback riding, mountain biking, cross country skiing and snowshoeing along Resurrection Pass Trail are popular activities. Learn more about Resurrection Pass Trail North  and South  and Devils Creek Trail . In season, visitors hunt for moose, black and brown bears, Dall sheep, mountain goats, caribou and wolves in the surrounding forest. Fishing in the area is not great.
Facilities
The log cabin has bunk space for six and a maximum occupancy of eight people. It is equipped with counter space, table, benches and a wood stove for heat. An outhouse is also provided.
  
There is no electricity, potable water, mattresses, bedding, cooking utensils or cut firewood at the cabin. Visitors should bring sleeping bags and pads, a cook stove, cooking gear and food. Water taken from the lakes or streams should be treated or boiled before consumption. All garbage and food must be packed out.Natural Features
The cabin is along the popular Resurrection Pass trail -and sits just up from Fox Creek. It is surrounded by a spruce and birch forest, with views of nearby mountains and meadows. A variety of wildlife makes its home in the area. Berries ripen mid-July through mid-September. 

For more information on access and regulations pertaining to this cabin, trail conditions, safety precautions and outdoor safety and ethics, please contact the Seward Ranger District.",,
ridb-232925,JIMS LAKE CABIN,"JUNEAU, AK",AK,907-586-8800,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Jim's Lake Cabin offers visitors recreation, relaxation and a remote wilderness lodging experience  in the Tongass National Forest. The rustic cabin is located on the northwest end of Jim's Lake, an isolated area in the south-central portion of Admiralty Island. The small lake is away from many flight paths.

Access to the cabin is by floatplane only. Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Hiking, fishing and wildlife viewing are all within the vicinity of the cabin. Anglers will find Jim's Lake to be a scenic setting for catching cutthroat trout, Dolly Varden and kokanee salmon. 

Visitors are welcome to use the skiff with oars available at the cabin, and may choose to bring a small outboard motor. The motor must be less than 10 horsepower due to wilderness regulations. Personal floatation devices are not provided. 
Facilities
The primitive, pre-cut cedar  pan-abode style  log cabin sleeps up to six people on wooden bunkbeds without mattresses. The cabin is equipped with a table, benches, a wood stove for heat and an outside toilet. Firewood is generally stacked in a woodshed near the cabin, but it is not guaranteed.  

The cabin does not have running water or electricity. Visitors must bring their own food, water, sleeping bags, sleeping pads, cook stove, matches, cooking gear/utensils, light source, toilet paper, first aid kit and garbage bags. Water from any natural site must be filtered, boiled or chemically treated before drinking.  Click here  for more cabin details.Natural Features
The cabin sits on a small rocky rise overlooking Jim's Lake, at an elevation of 232 feet. It is hemmed in by dense old-growth forest with views to distant glacier-capped peaks
 
The cabin is located in the Kootznoowoo Wilderness which encompasses 956,255 acres of Admiralty Island. Dense spruce and hemlock forests, lakes and muskeg define the landscape, while distant rocky peaks tower ",,
ridb-233013,JUNEAU LAKE CABIN,"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Juneau Lake Cabin is a  rustic cabin overlooking beautiful Juneau Lake, providing access to fishing, hunting, hiking and wildlife viewing opportunities. The cabin can be accessed by hiking, biking, skiing, horseback, snowmobile or floatplane.
Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Visitors enjoy boating and fishing for rainbow trout, whitefish, burbot and grayling in Juneau Lake. A canoe with paddles is provided at the cabin. Fishing equipment is not provided and permits are required to fish or hunt in the state, click here to learn more about Alaska Department of Fish & Game regulations.

Hunting of various wildlife is popular along the trail and in the surrounding area.Facilities
The log cabin has bunk space for six and a maximum occupancy of eight people. It is equipped with -counter space, a table, benches and a wood stove for heat. A splitting maul and saw are available. An outhouse is also provided.

There is no electricity, potable water, mattresses, bedding, cooking utensils, or cut firewood at the cabin. Visitors should bring sleeping bags and pads, a cook stove, cooking gear and food. Water taken from the lake should be treated or boiled before consumption.Natural Features
The cabin is located north of Sterling Highway on the eastern shore of Juneau Lake, at an elevation of 1,300 feet. It is surrounded by a spruce and birch forest overlooking the lake and surrounding mountains. A variety of wildlife makes its home in the area. 

For more information on access and regulations pertaining to this cabin, trail conditions, safety precautions and outdoor safety and ethics, please contact the Seward Ranger District.",,
ridb-233033,KOOK LAKE CABIN,"SITKA, AK",AK,907-747-6671,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Kook Lake Cabin sits on the west end of Kook Lake, approximately 45 miles northeast of Sitka, Alaska. The cabin is available May through November, weather permitting, and makes an excellent base for experiencing and exploring this corner of Alaska.

The cabin is remote and accessible by floatplane, weather permitting, 30 minutes from either Sitka or Juneau. The cabin can also be reached by a boat and hiking trip. The cabin is about an 8-mile hike from Corner Bay. Visitors are responsible for their own travel arrangements and safety, and must bring their own amenities.Recreation
Visitors enjoy hiking on a network of old logging roads of the the Corner Bay road system near the cabin. The 0.7-mile Kook Lake Trail begins behind the cabin and ends at Forest Road 7540, part of the Corner Bay road system. The trail is not maintained and crosses through many muskegs. It can be very wet, muddy and hard to follow. On Road 7540, it is a 7-mile hike to Tenakee Inlet and Corner Bay, the site of a former logging camp, now uninhabited. Tenakee Springs is located across Tenakee Inlet. 

Cutthroat and Dolly Varden fishing is available year-round in the lake. Good runs of sockeye occur during July and August, and coho salmon during late August and early September. Seasonal deer and bear hunting is also available.

For information about fishing and hunting permits and seasons, visit the Alaska Department of Fish and Game website.Facilities
The wood A-frame cabin measures 16 by 16 feet and has one double plywood bunk on the main level, and an upstairs sleeping loft with no bunks reached by climbing a vertical ladder. A wood stove for heat, a table with benches, a cooking counter, a broom, an axe or splitting maul and an outdoor screened cooler box are provided. An outhouse toilet is close to the cabin.

The cabin does not include mattresses or cooking gear. Visitors should bring sleeping bags and pads, a cooking stove, pots, pans, plates, utensils, food, toilet paper, a lanter",,
ridb-232924,LAKE ALEXANDER CABIN,"JUNEAU, AK",AK,907-586-8800,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Lake Alexander Cabin offers recreation, relaxation and a unique wilderness lodging experience in Tongass National Forest, on the northwest end of Lake Alexander, a part of the Admiralty Island Canoe Route. The remote site offers a scenic setting for hiking, fishing, canoeing and wildlife viewing.

Access to the cabin is via floatplane or canoe/kayak with portage. Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Anglers will find Lake Alexander to be a scenic setting for catching cutthroat trout and Dolly Varden. Visitors are welcome to use the skiff with oars available at the cabin, and may choose to bring a small outboard motor. The motor must be less than 10 horsepower due to wilderness regulations. Visitors must bring personal floatation devices. Originally built by the Civilian Conservation Corps (CCC) in the 1930s, the Admiralty Island Canoe Route features portages of varying difficulty linking seven mountain lakes in the heart of Admiralty Island's Kootznoowoo Wilderness between Angoon and Seymour Canal. Several trails are accessible by boat along the route, offering access to pristine wilderness settings. From the cabin, a 2.4-mile trail from the east end of the lake goes to Mole Harbor. A paddle through Lake Alexander to the west end of the Beaver Lake leads to a .25 mile trail to Hasselborg Lake.Facilities
The primitive, pre-cut cedar, pan-abode style  log cabin sleeps up to six people on wooden bunkbeds without mattresses. The cabin is equipped with a table, benches, a wood stove for heat and an outside toilet. Firewood is generally stacked in a woodshed near the cabin, but it is not guaranteed. The cabin does not have running water or electricity. Visitors must bring their own food, water, sleeping bags, sleeping pads, cook stoves, matches, cooking gear/utensils, light source, toilet paper, first aid kit and garbage bags. Water from any natural site must be filtered, b",,
ridb-234110,PORCUPINE (AK),"Seward, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,True,False,False,False,"Overview
Porcupine Campground is located in the Chugach National Forest in south-central Alaska near the town of Hope. Visitors have a prime location to watch windsurfers in the bay and spot Beluga whales from the scenic overlook.Recreation
Popular activities include fishing, hiking, whitewater rafting and gold panning. 

Gull Rock Trail offers excellent hiking, mountain biking and horseback riding. It extends for 5.1 miles along the south shore of Turnagain Arm from the end of the Hope Highway to a rocky peninsula. Snow usually melts in the area by early May and the scenic trail leads visitors over gradual hills with occasional steep sections.Facilities
Porcupine boasts an impressive scenic overlook of Turnagain Arm. Firewood is sold on-site and the campground provides an accessible vault toilet, drinking water from a hand well, fire rings, a dumpster and picnic tables.Natural Features
The remote campground, surrounded by a mostly birch forest, sits beside Porcupine Creek on the south coast of Turnagain Arm. Turnagain Arm is a branch of the Cook Inlet, the waterway that divides the Kenai Peninsula from the mainland of Alaska.
Nearby Attractions
The town of Hope is considered the best preserved gold rush town in the region. Campers can head to town to explore the quaint historic streets and try their hand at gold panning.",,
ridb-233010,ROMIG CABIN,"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Romig Cabin is a rustic cabin on beautiful Juneau Lake, providing access to fishing, hunting, hiking and wildlife viewing opportunities. The cabin can be accessed by hiking, biking, skiing, horseback, snowmobile or floatplane.
Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Visitors enjoy boating and fishing for rainbow trout, whitefish, burbot and grayling in Juneau Lake. A canoe with paddles is provided at the cabin. Fishing equipment is not provided and permits are required to fish or hunt in the state, click here to learn more about Alaska Department of Fish & Game regulations. Hunting of various wildlife is popular in the surrounding area.Facilities
The cabin has bunk space for six and max occupancy of eight people. It is equipped with counter space, a table, benches and a wood stove for heat. A splitting maul and saw are available. An outhouse is also provided.

There is no electricity, potable water, mattresses, bedding, cooking utensils or cut firewood at the cabin. Visitors should bring sleeping bags and pads, a cook stove, cooking gear and food. Water taken from the lake should be treated or boiled before consumption.Natural Features
The cabin is set back from the southern shore of Juneau Lake at an elevation of 1,300 feet. It is surrounded by willow and spruce and overlooks the lake and surrounding mountains.  A variety of wildlife makes its home in the area.

For more information on access and regulations pertaining to this cabin, trail conditions, safety precautions and outdoor safety and ethics, please contact the Seward Ranger District.",,
ridb-233034,SITKOH LAKE (EAST) CABIN,"SITKA, AK",AK,907-747-6671,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Sitkoh Lake East Cabin is nestled at the eastern end of Sitkoh Lake on southeastern Chichagof Island, 35 miles northeast of Sitka, Alaska. Sitkoh Lake offers two public recreation cabins. This cabin is near the east end of the lake; Sitkoh Lake West Cabin is 2 miles away near the western end of the lake.  This is a remote site. The cabin is accessible when the lake is ice-free, generally April through October, and can be accessed from Sitka via a 30-minute flight, weather permitting. The cabin can also be reached by boat and trail. From False Island in Peril Strait, either hike or OHV-ride for 8 miles following Roads 7540 and 7544 as shown on the Sitka Motor Vehicle Use Map then follow a 1/2-mile foot trail (#675) to the cabin, leaving any OHVs parked at the road near the beginning of the foot trail.  Visitors are responsible for their own travel arrangements and safety, and must bring their own amenities.
***AS OF 6/10/24, REPORTS THAT ONE OF THE SKIFFS BETWEEN EAST/WEST SITKOH LAKE IS DAMAGED/POSSIBLY OUT OF SERVICE. FOREST SERVICE WILL UPDATE ASAP***
Recreation
Sitkoh Lake offers fishing, hiking, hunting and off-highway vehicle riding. The lake supports cutthroat trout and Dolly Varden. Sitkoh Creek has runs of steelhead in the spring, pink and sockeye salmon from July to August and coho salmon from August through September. Past logging has left a system of isolated roads.   Hiking and OHV riding are possible.

Although it is in poor condition, hikers can explore a 4.3-mile trail along Sitkoh Creek to Sitkoh Bay. 

Deer hunting is a popular activity in the surrounding area. Waterfowl hunting is possible at Sitkoh Bay. For information about hunting and fishing permits and seasons, visit the Alaska Department of Fish and Game website.Facilities
The 12 by 14-ft wood Pan abode-style cabin can accommodate up to six people with two double bunks and two single bunks. Amenities include a wood stove for heat, a table with benches, cooking counter, cupboard, broo",,
ridb-233035,SITKOH LAKE (WEST) CABIN,"SITKA, AK",AK,907-747-6671,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Sitkoh Lake West Cabin is nestled at the northwest shore of Sitkoh Lake on southeastern Chichagof Island, 35 miles northeast of Sitka, Alaska. Sitkoh Lake offers two public recreation cabins. The other cabin, Sitkoh Lake East Cabin, is near the east end of the lake.This is a remote site. The cabin can be accessed when the lake is ice-free, generally April through October, via a 30-minute flight from Sitka. The cabin can also be reached by boat to False Island in Peril Strait, followed by an 10 mile hike, bike or OHV ride on the False Island road system. From False Island, follow Roads 7540, 7544 and 75442 as shown on the Sitka Motor Vehicle Use Map. Visitors are responsible for their own travel arrangements and safety, and must bring their own amenities.
***AS OF 6/10/24, REPORTS THAT ONE OF THE SKIFFS BETWEEN EAST/WEST SITKOH LAKE IS DAMAGED/POSSIBLY OUT OF SERVICE. FOREST SERVICE WILL UPDATE ASAP***
Recreation
Sitkoh Lake West Cabin offers fishing, hiking, hunting, off-highway vehicle riding, and berry picking opportunities. The lake supports cutthroat trout and Dolly Varden. The outlet stream at the east end of the lake, Sitkoh Creek, has runs of steelhead in the spring, pink and sockeye salmon from July to August and coho salmon from August to September. 

Although it is in poor condition, hikers can explore a 4.3-mile trail along Sitkoh Creek to Sitkoh Bay. The trail begins at the Sitkoh Lake East Cabin. Past logging has left a system of isolated roads, one of which passes within 1/4-mile of the cabin.  

Deer hunting is a popular activity in the surrounding area. Waterfowl hunting is allowed on Sitkoh Bay. Past logging has left a system of isolated roads, one of which passes within 1/4-mile of the cabin and is available for hiking and off-highway vehicle riding.Facilities
The 12 by 14-ft wood Pan abode-style cabin can accommodate up to six people with two double bunks and two single bunks. Amenities include a wood stove for heat, a table with benches,",,
ridb-233014,SWAN LAKE CABIN SEWARD,"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Swan Lake Cabin is a rustic cabin on beautiful Swan Lake, providing access to fishing, hunting, hiking, and wildlife viewing opportunities. 

The cabin can be accessed by hiking, biking, skiing, horseback and snowmobile. Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Visitors enjoy boating and fishing for rainbow trout, lake trout, Dolly Varden and sockeye salmon in Swan Lake. A rowboat with oars is provided at the cabin. Fishing equipment is not provided and permits are required to fish or hunt in the state (click here for Alaska Department of Fish & Game regulations). Hunting of various wildlife is popular along the trail and in the surrounding area.Learn more about Resurrection Pass Trail North  and South  and Devils Creek Trail .
Facilities
The log cabin has bunk space for six and a maximum occupancy of eight people. It is equipped with counter space, a table, benches and a wood stove for heat. A splitting maul and saw are available. An outhouse is also provided.
There is no electricity, potable water, mattresses, bedding, cooking utensils or cut firewood at the cabin. Visitors should bring sleeping bags and pads, a cook stove, cooking gear and food. Water taken from the lake should be treated or boiled before consumption.Natural Features
The cabin is located north of Sterling Highway, set back from the eastern tip of Swan Lake. It is surrounded by a spruce and birch forest with views of the lake and nearby mountains. A variety of wildlife makes its home in the area. Berries ripen mid-July through mid-September. 

For more information on access and regulations pertaining to this cabin, trail conditions, safety precautions and outdoor safety and ethics, please contact the Seward Ranger District",,
ridb-232337,TRAIL RIVER,"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Trail River Campground, set between the Trail River and Kenai Lake, provides lake, river and snow-capped mountain scenery among the hemlock and spruce forests of the Chugach National Forest. It lies within driving distance of two main tourism destinations; 24 miles north of Seward and 40 miles east of Cooper Landing, AK.

Miles of hiking and biking trails weave throughout the area. Moose, brown and black bear, sheep and goats can be found across a large parts of the forest. Kenai Lake marks the headwaters of the Kenai River. The campground is situated on the Eastern Kenai Peninsula at elevation 450 feet.Recreation
The Day Use Site at Trail River Campground provides beach access to Kenai Lake.  Many people enjoy fishing, collecting driftwood, skipping rocks and walking along the beach. The view of the mountains surrounding Kenai Lake is gorgeous. Snow is present in the high peaks and avalanche chutes until the end of August.

Trout fishing can be very productive from the beach at Trail River Campground as well as at many nearby streams. The lake is home to Dolly Varden, rainbow trout and lake trout.  Although trout fishing is open year-round in Kenai Lake, special restrictions apply within 1/4 mile of inlet streams. Kenai Lake is not open to salmon fishing.  Anglers are required to have a State of Alaska Fishing license and obey all regulations.  
Within a one-mile radius of the campground entrance, are five trails: Falls Creek Trail, Crown Point Mine Road, Ptarmigan Creek Trail and Vagt Lake Trail.  All of these trails run roughly east-west and provide access to the Iditarod National Historic Trail (INHT) which runs north-south.  The INHT is an ongoing project to build a '""southern trek"" connecting Seward (Mile 0 of the Iditarod Trail) to Eagle River (north of Anchorage). Currently, sections of this trail are still under construction, and several bridges are missing.  However, links between Falls Creek Trail and Ptarmigan Lake Trail as well as between Vagt ",,
ridb-233009,TROUT LAKE CABIN,"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Trout Lake Cabin is a large, rustic cabin set alongside Trout Lake offering a place for visitors to come and enjoy the forests of south-central Alaska. It provides access to great fishing and canoeing opportunities on the lake, as well as a variety of trails and wildlife viewing in the area. The cabin can be accessed by floatplane, hiking, biking, skiing, horseback and snowmobile.  Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.
Recreation
Visitors enjoy boating and fishing for rainbow trout and whitefish in Trout Lake. A rowboat with oars is provided at the cabin. Fishing equipment is not provided and permits are required to fish or hunt in the state, click here to learn more about Alaska Department of Fish & Game regulations. 

In season, visitors hunt for moose, black and brown bears and wolves in the surrounding forest. Hiking, mountain biking, cross country skiing, skijoring, snowshoeing and snowmobiling (during open seasons) are also popular in the area.Facilities
The two-story log cabin has bunk space for seven and a maximum occupancy of eight people. It is equipped with counter space table, benches and a wood stove for heat. A splitting maul and  hand saw are available. An outhouse is provided. 

There is no electricity, potable water, mattresses, bedding, cooking utensils or cut firewood at the cabin. Visitors should bring sleeping bags and pads, a cook stove, cooking gear and food. Water taken from the lakes or streams should be treated or boiled before consumption.Natural Features
The cabin is located north of Sterling Highway on the eastern shore of the lake. It is surrounded by a willow, spruce and birch forest and open brushy areas. The cabin overlooks the lake and provides views of the nearby mountains. 

For more information on access and regulations pertaining to this cabin, trail conditions, safety precautions and outdoor safety and ethics,please contact the Seward Range",,
ridb-233006,UPPER RUSSIAN LAKE CABIN,"SEWARD, AK",AK,,No Hookups,Trails,0.0,0.0,0,0,0,False,False,False,False,False,"Overview
Upper Russian Lake Cabin is a rustic trapper style log cabin located on Upper Russian lake. It was recently refurbished to keep the old fashioned charm of the 1950s, when it was originally built. Its location provides good fishing and boating opportunities. Visitors enjoy exploring surrounding trails and viewing wildlife.  

The cabin can be accessed by hiking, biking, skiing, horseback, snowmobile, and floatplane. Visitors are responsible for their own travel arrangements and safety, and must bring several of their own amenities.Recreation
Visitors enjoy boating and fishing for Dolly Varden and rainbow trout on Upper Russian Lake. A rowboat with oars is provided at the cabin. Fishing equipment is not provided and permits are required to fish or hunt in the state, click here to learn more about Alaska Department of Fish & Game regulations. 

In season, visitors hunt for moose, black and brown bears and wolves in the surrounding forest. Hiking, mountain biking, cross country skiing, snowshoeing and snowmobiling (during open seasons only) are also popular in the area. Learn more about hiking the Russian Lakes TrailFacilities
The log cabin has bunk space for six and max. occupancy of eight people. It is equipped with counter space, table, benches and a wood stove for heat. An outhouse is also provided. Firewood can also be cut in the area, using the splitting maul and hand saw supplied at the cabin.   

Visitors will need to bring their own water for drinking, cooking and cleaning purposes. Water taken from streams and lakes must be treated or boiled prior to consumption. Visitors will also need to bring their own bedding and sleeping pads, flashlights, cooking gear, food, clothing and cooking utensils, among other necessities. All garbage and food must be packed out.Natural Features
The cabin is located south of Sterling Highway, set back from the north shore of Upper Russian Lake. It is surrounded by an open grove of giant cottonwood trees with views of the ",,
